,molecule_chembl_id,smiles,processed smiles,unique_char_ohe_matrix,pIC50
4050,CHEMBL435507,CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1,,,5.619788758
4051,CHEMBL2314274,CNC(=O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,,,5.619788758
4052,CHEMBL2381256,CC(C)n1ncnc1-n1cc2c(n1)-c1ccccc1OCC2,,,5.619788758
4053,CHEMBL3695639,CCNC(=O)Nc1ccc2ncc(-c3ccc(O)cc3Cl)nc2n1,,,5.619788758
4054,CHEMBL3695642,CCNC(=O)Nc1ccc2ncc(-c3cnn(C)c3)nc2n1,,,5.619788758
4055,CHEMBL3112852,COc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,5.615288257
4056,CHEMBL3735090,CC(=O)N1CCN(c2ccc(Nc3c(C(N)=O)cnc4ccc(-c5cnc6ccccc6c5)cc34)cc2C(F)(F)F)CC1,,,5.614930224
4057,CHEMBL512293,O=C1CC2(CCCC2)Cc2nc(N3CCOCC3)sc21,,,5.614572485
4058,CHEMBL2333377,CC(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5cnn(C)c5c4)cc3C2)cc1,,,5.611366031
4059,CHEMBL493296,c1cc2nc(-c3ccc4cn[nH]c4c3)nc(N3CCOCC3)c2s1,,,5.610833916
4060,CHEMBL3112848,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cccc21,,,5.610833916
4061,CHEMBL3134282,CN(C)CCN(C)c1ccc(S(=O)(=O)c2nc(-c3cnn4ccc(Br)cc34)cs2)cc1C#N,,,5.607303047
4062,CHEMBL3221625,O=S(=O)(c1ccc(F)cc1)c1nc2ccccc2nc1N1CCOCC1,,,5.603800653
4063,CHEMBL3693662,COCc1cccc(-c2nc(N3CCOCC3)nc3c(NCCO)cc(C(=O)O)nc23)c1,,,5.603800653
4064,CHEMBL3643356,COCC(=O)N1CC[C@H](Oc2ncnc3c2CN(c2cnc(OC)c(C#N)c2)CC3)C1,,,5.603103551
4065,CHEMBL466956,CC1CC(=O)c2sc(N3CCOCC3)nc2C1,,,5.603103551
4066,CHEMBL2089105,Cc1c(Cl)cccc1Cn1cnc(=O)c2sc(N3CCOCC3)nc21,,,5.602059991
4067,CHEMBL3109128,Nc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,,,5.602059991
4068,CHEMBL2397189,Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1,,,5.602059991
4069,CHEMBL2089111,Cc1c(Cn2c(Cc3ccccc3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,,,5.602059991
4070,CHEMBL3586397,CO[C@H]1CC[C@@H](CN2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,,,5.602059991
4071,CHEMBL3585592,Cc1ccc(OCc2cccn3c(=O)cc(N4CCOCC4)nc23)cc1,,,5.602059991
4072,CHEMBL2018221,Cc1c(Cn2c(C3CC3)nn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,,,5.602059991
4073,CHEMBL1242032,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,,,5.602059991
4074,CHEMBL2089100,O=c1ncn(Cc2ccccc2Cl)c2nc(N3CCOCC3)sc12,,,5.602059991
4075,CHEMBL2018216,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)c(C3CC3)nn12,,,5.602059991
4076,CHEMBL2089106,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,,,5.602059991
4077,CHEMBL2089097,Cc1ccccc1Cn1cnc(=O)c2sc(N3CCOCC3)nc21,,,5.602059991
4078,CHEMBL3318724,COc1ccccc1OC(C)c1cc(C(=O)N(C)CCO)cn2c(=O)cc(N3CCOCC3)nc12,,,5.602059991
4079,CHEMBL1091345,CC(C)Nc1nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc(N2C3CCC2COC3)n1,,,5.601018933
4080,CHEMBL3667446,C[C@@H]1CN(c2nc(N3CCOCC3)c3nc(-c4cccc(N)c4)[nH]c3n2)C[C@H](C)O1,,,5.598599459
4081,CHEMBL3693640,COCCOc1cc(C(=O)O)nc2c(-c3ccc(O)cc3)nc(N3CCOCC3)nc12,,,5.598599459
4082,CHEMBL592263,Oc1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,,,5.595508382
4083,CHEMBL3667422,COc1ccc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3[nH]2)cc1CO,,,5.595166283
4084,CHEMBL3643438,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCN(C(C)=O)CC5)C4)c3C2)cc1C(F)(F)F,,,5.594312213
4085,CHEMBL2151921,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(Cl)c1,,,5.592949185
4086,CHEMBL514061,CC1(C)CC(=O)c2sc(N3CCOC[C@H]3Cc3c[nH]c4ccccc34)nc2C1,,,5.592609096
4087,CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,,,5.591760035
4088,CHEMBL5199087,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4cnc(OC)nc4)cc23)C1,,,5.588211995
4089,CHEMBL3643376,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCOC(C)(C)C5)C4)c3C2)cc1C#N,,,5.587539453
4090,CHEMBL1928544,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(O)cc12,,,5.585026652
4091,CHEMBL4239569,COc1ccc(-c2ccc3c(N4CCOCC4)nc(C#N)nc3n2)cc1CO,,,5.585026652
4092,CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,,,5.585026652
4093,CHEMBL1241862,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,,,5.585026652
4094,CHEMBL2064328,Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,,,5.585026652
4095,CHEMBL4569467,COc1ncc(N2CCc3ncnc(-c4cnn(C5CCOCC5)c4)c3C2)cc1C,,,5.585026652
4096,CHEMBL1945953,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CC1CCOCC1,,,5.585026652
4097,CHEMBL3982304,O=C([C@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,,,5.583193128
4098,CHEMBL4568307,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)cc12,,,5.580044252
4099,CHEMBL5196935,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@H]5CC[C@@](C)(O)CC5)c4n3)cc(OC(F)(F)F)c2C1=O,,,5.576754126
4100,CHEMBL1241859,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,,,5.575118363
4101,CHEMBL1091695,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCOCC4)CC3)ccnc21,,,5.575118363
4102,CHEMBL1090130,Cn1c(-c2ccccc2)c(/C=C2\Oc3cc(O)cc(O)c3C2=O)c2ccccc21,,,5.574302787
4103,CHEMBL469200,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccccc5)cc43)nc2C1,,,5.574139855
4104,CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,,,5.57024772
4105,CHEMBL4586628,CC(C)C(=O)CN1c2nc(N3CCOC[C@H]3C)cc(=O)n2CC[C@H]1C(F)(F)F,,,5.568636236
4106,CHEMBL1241861,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,,,5.568636236
4107,CHEMBL2397188,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1,,,5.568636236
4108,CHEMBL2325706,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,,,5.568636236
4109,CHEMBL3585608,Cc1cc(N[C@H](C)c2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,,,5.568636236
4110,CHEMBL1914733,O=S(=O)(Nc1cc(-c2ccc3ncc(NCC4CCCNC4)nc3c2)cnc1Cl)c1ccc(F)cc1,,,5.567030709
4111,CHEMBL3958682,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,,,5.563837353
4112,CHEMBL574905,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,,,5.561299467
4113,CHEMBL574405,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccncc5)nc43)CC2)cc1,,,5.558147824
4114,CHEMBL5189839,CC(C)Nc1nc2cc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)ccc2o1,,,5.556893543
4115,CHEMBL4851164,Cn1ncc2cc(-c3cc(OC4CN(C(=O)C5CC5)C4)cc4c3CNC4=O)cnc21,,,5.554084586
4116,CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,,,5.552841969
4117,CHEMBL3355018,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,,,5.552841969
4118,CHEMBL3586400,CC(C)(O)c1ccc(-c2cnc3c(n2)N([C@H]2CC[C@@H](O)CC2)C(=O)CN3)cn1,,,5.552841969
4119,CHEMBL1940137,Clc1cccc(Nc2nc(N3CCOCC3)nc(-n3cccn3)n2)c1,,,5.552841969
4120,CHEMBL3765105,COc1ccc(-c2cccc3c(=O)nc(N4CCOCC4)oc23)cc1,,,5.552841969
4121,CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,,,5.552841969
4122,CHEMBL3695653,CCNC(=O)Nc1ccc2ncc(Nc3ccc(C)c(O)c3)nc2n1,,,5.552841969
4123,CHEMBL2322666,CC[C@H](C)[C@H](N)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,,,5.552841969
4124,CHEMBL3695648,CCNC(=O)Nc1ccc2ncc(-c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)nc2n1,,,5.552841969
4125,CHEMBL5185689,c1cc2oc(NC3CCCC3)nc2cc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,,,5.55036735
4126,CHEMBL5183215,CC[C@H](N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F,,,5.548213564
4127,CHEMBL3643377,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5ncoc5C)C4)c3C2)cc1C,,,5.548060131
4128,CHEMBL512815,CC1(C)CC(=O)c2sc(N3CCOc4cc(Br)ccc43)nc2C1,,,5.545612533
4129,CHEMBL4172990,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCN4CCN(c5nc(N6CCOCC6)nc(-n6c(C(F)F)nc7ccccc76)n5)CC4)c3C2=O)C(=O)N1,,,5.545612533
4130,CHEMBL4437231,O=C([C@@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,,,5.543482142
4131,CHEMBL2151821,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)cc1,,,5.542118103
4132,CHEMBL3667427,CC(O)c1cc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOCC4)nc3[nH]2)ccn1,,,5.542118103
4133,CHEMBL3653144,COc1ccc(-c2c(C)nc3sc(-c4ccc(OC)c(OC)c4)nn23)cn1,,,5.540607512
4134,CHEMBL3318706,Cc1cc([C@@H](C)Nc2ccccc2C(=O)NO)c2nc(N3CCOCC3)cc(=O)n2c1,,,5.540607512
4135,CHEMBL3221624,O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1N1CCOCC1,,,5.539102157
4136,CHEMBL594669,OCc1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,,,5.538501473
4137,CHEMBL2333364,CS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)cc1,,,5.538351432
4138,CHEMBL1077023,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccncc4)nc(N4CCOCC4)c3s2)CC1,,,5.537602002
4139,CHEMBL2381259,CNC(=O)c1ccc2c(c1)OCCc1nc(-c3ncnn3C(C)C)sc1-2,,,5.537602002
4140,CHEMBL467561,Cn1ccnc1-c1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,,,5.537602002
4141,CHEMBL3695659,CCNC(=O)Nc1ccc2ncc(Nc3ccccc3C)nc2n1,,,5.537602002
4142,CHEMBL1241583,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,,,5.537602002
4143,CHEMBL3585599,Cc1ccc(Nc2cc(C)cn3c(=O)cc(N4CCOCC4)nc23)cc1,,,5.537602002
4144,CHEMBL5188346,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4ccc(OC)nc4)cc23)C1,,,5.536853863
4145,CHEMBL3643357,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCCC5)C4)c3C2)cc1C#N,,,5.53670439
4146,CHEMBL596298,N#Cc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,,,5.535361441
4147,CHEMBL4112039,Cn1c(=O)n([C@@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,,,5.53165267
4148,CHEMBL3612498,Cc1ccc(C#N)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,,,5.528708289
4149,CHEMBL3612499,Cc1ccc(F)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,,,5.528268349
4150,CHEMBL1669169,NCCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,,5.522878745
4151,CHEMBL3695640,CCNC(=O)Nc1ccc2ncc(-c3ccc(Cl)cc3OC)nc2n1,,,5.522878745
4152,CHEMBL3134298,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N1CCC(c2cnn3ccc(Br)cc23)C1,,,5.522878745
4153,CHEMBL4250280,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(C(C)C)nc3n2)cc1CO,,,5.522878745
4154,CHEMBL3765574,O=c1nc(N2CCOCC2)oc2c(-c3ccsc3)cccc12,,,5.522878745
4155,CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,,,5.522878745
4156,CHEMBL3695643,CCNC(=O)Nc1ccc2ncc(-c3ccc(C#N)s3)nc2n1,,,5.522878745
4157,CHEMBL1241441,Nc1ncnc2[nH]nc(-c3ccc4ccccc4c3)c12,,,5.522878745
4158,CHEMBL3955034,CO[C@H]1C[C@@H](n2c(=O)[nH]c3cnc4ccc(-c5ccc(OCCCN6CCCC6)nc5)cc4c32)C1,,,5.522878745
4159,CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,,,5.522878745
4160,CHEMBL2158437,O=c1cc(N2CCOCC2)nc(NCc2cccc(Cl)c2Cl)[nH]1,,,5.522878745
4161,CHEMBL4539481,COc1ncc(-c2ccc3ncnc(NCCN(C)C)c3c2)cc1C#N,,,5.521722168
4162,CHEMBL3667444,CC(=O)Nc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,,,5.521433504
4163,CHEMBL2172628,Cc1nccc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1,,,5.519993057
4164,CHEMBL3643378,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5cnoc5C)C4)c3C2)cc1C,,,5.519418213
4165,CHEMBL2071342,CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1,,,5.518557371
4166,CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,,,5.517126416
4167,CHEMBL1631902,C(#Cc1n[nH]c2ncccc12)c1ccncc1,,,5.515700161
4168,CHEMBL3643258,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,,,5.515415471
4169,CHEMBL3643367,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5ccc(=O)[nH]c5)C4)c3C2)cc1C,,,5.51484665
4170,CHEMBL3643404,COc1ncc(N2CCc3ncnc(OC4CN(C(=O)C5CCOCC5)C4)c3C2)cc1C(F)(F)F,,,5.514278574
4171,CHEMBL5202530,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4cccc(S(C)(=O)=O)c4)cc23)C1,,,5.513286224
4172,CHEMBL1241582,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,,,5.508638306
4173,CHEMBL3355020,N#Cc1cnc(N)nc1N1CCC[C@H]1c1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,,,5.508638306
4174,CHEMBL3585587,O=c1cc(N2CCOCC2)nc2c(CNc3ccc(Cl)cc3)cccn12,,,5.508638306
4175,CHEMBL3125384,CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,,,5.507658747
4176,CHEMBL4080347,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(C#CCCCC(=O)N3CCOCC3)c2c(=O)n1-c1ccccc1,,,5.507239611
4177,CHEMBL585126,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,,,5.505149978
4178,CHEMBL2333369,O=C(c1ccccc1)N1CCOc2ccc(-c3cnc4ccccc4c3)cc2C1,,,5.504733256
4179,CHEMBL2172479,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnco4)cn23)nc(C)n1,,,5.498940738
4180,CHEMBL4587019,COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1[N+](=O)[O-],,,5.49825627
4181,CHEMBL1091884,Cc1[nH]c2ccccc2c1/C=C1\Oc2cc(O)cc(O)c2C1=O,,,5.495257364
4182,CHEMBL3974856,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCC2)c(=O)n4C)c(F)n1,,,5.494850022
4183,CHEMBL1957844,O=c1cc(N2CCOCC2)nc2n(Cc3ccccc3F)ccn12,,,5.494850022
4184,CHEMBL4239931,COc1ccc(-c2ccc3c(N4CCOCC4)nc(C(N)=O)nc3n2)cc1CO,,,5.494850022
4185,CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,,,5.494850022
4186,CHEMBL3586393,CC(C)(O)c1ccc(-c2cnc3c(n2)N(C2CCOCC2)C(=O)CN3)cn1,,,5.494850022
4187,CHEMBL2089101,O=c1ncn(Cc2ccsc2Cl)c2nc(N3CCOCC3)sc12,,,5.494850022
4188,CHEMBL1957854,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(F)c(Cl)c3)ccn12,,,5.494850022
4189,CHEMBL3939028,CCC(=O)N1CC[C@H](Oc2cnc3ccc(-c4ccc(OC)c(OC)c4)cc3n2)C1,,,5.490797478
4190,CHEMBL462168,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,,,5.488116639
4191,CHEMBL3929864,CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,,,5.484126156
4192,CHEMBL5174182,Cc1cc(-c2ccn3nc(N)c(C(=O)NC4CC4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,,,5.48148606
4193,CHEMBL2322667,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,,,5.48148606
4194,CHEMBL1630538,C[C@@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)C2=C3C=C(O)C(=O)C(Br)=C3OC21O,,,5.48148606
4195,CHEMBL4086343,Nc1ncnn2c(-c3cccc(N4CCOCC4=O)c3)cc(-c3ccnn3CC(F)(F)F)c12,,,5.48148606
4196,CHEMBL3764119,O=c1nc(N2CCOCC2)oc2c(-c3cccs3)cccc12,,,5.48148606
4197,CHEMBL3643385,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCOC(C)(C)C5)C4)c3C2)cc1C,,,5.480697151
4198,CHEMBL2064414,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1,,,5.477164686
4199,CHEMBL3643406,O=C(C1CCOCC1)N1CC[C@H](Oc2ncnc3c2CN(c2cnc4ccccc4c2)CC3)C1,,,5.477164686
4200,CHEMBL2158441,O=c1cc(N2CCOCC2)nc(NCc2c(Cl)cccc2Cl)[nH]1,,,5.4710833
4201,CHEMBL2152138,CNC(=O)c1nc(-c2cccc(NS(=O)(=O)c3cccc(Cl)c3)c2)cnc1N,,,5.470954829
4202,CHEMBL3643350,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)C5CCOCC5)C4)c3C2)c(OC)n1,,,5.46967221
4203,CHEMBL3648920,CCNc1nc(C)c2cc(-c3cccnc3N)c(=O)n(C3CCCC3)c2n1,,,5.468521083
4204,CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,,,5.468521083
4205,CHEMBL1241684,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,,,5.468521083
4206,CHEMBL3318722,CC(Oc1ccccc1F)c1cc(C(=O)N(C)CCO)cn2c(=O)cc(N3CCOCC3)nc12,,,5.468521083
4207,CHEMBL3648949,Cc1nc(N)nc2c1cc(-c1ccc(F)cc1)c(=O)n2CC(C)(C)O,,,5.468521083
4208,CHEMBL1241486,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,,,5.468521083
4209,CHEMBL1241946,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,,,5.468521083
4210,CHEMBL3643374,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)CC5CCOCC5)C4)c3C2)cc1C#N,,,5.467245621
4211,CHEMBL2204552,Nc1ccc(-c2cccc3c(=O)nc(N4CCOCC4)oc23)c(F)c1,,,5.467245621
4212,CHEMBL5182641,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4cnc(OC)c(F)c4)cc23)C1,,,5.466990978
4213,CHEMBL1213169,COc1ccccc1-n1c(SCC(=O)Nc2ccc3nccnc3c2)nc2c(c1=O)CCCC2,,,5.463694128
4214,CHEMBL2151927,COc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,,,5.460923901
4215,CHEMBL4110616,Cn1c(=O)n([C@@H]2CCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,,,5.459670525
4216,CHEMBL1091697,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4C5CCC4COC5)CC3)ccnc21,,,5.458795309
4217,CHEMBL594218,c1nc2c(N3CCOCC3)nc(-c3ccc4c(c3)OCCO4)nc2[nH]1,,,5.458795309
4218,CHEMBL476953,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3ccc4ccccc4c3)nc2C1,,,5.456925765
4219,CHEMBL3577916,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cn1,,,5.456677099
4220,CHEMBL3695624,CCNC(=S)Nc1ccc2ncc(-c3ccc(O)cc3)nc2n1,,,5.455931956
4221,CHEMBL1242471,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,,,5.455931956
4222,CHEMBL1762784,CCCc1nc(N)nc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,,,5.455931956
4223,CHEMBL574672,Oc1ccccc1-c1nc(N2CCOCC2)c2cnn(C3CCN(Cc4ccccc4)CC3)c2n1,,,5.447940466
4224,CHEMBL2152128,CNC(=O)c1nc(-c2cccc(C(F)(F)F)c2)cnc1N,,,5.446723954
4225,CHEMBL1801204,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,,,5.443697499
4226,CHEMBL1645105,COc1ccc(-c2ccc3nc(N)sc3c2)cn1,,,5.443697499
4227,CHEMBL211759,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3)o2)S1,,,5.443697499
4228,CHEMBL1762776,Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(NCC(F)(F)F)n2)c1,,,5.443697499
4229,CHEMBL1762777,Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(NCc3ccccn3)n2)c1,,,5.443697499
4230,CHEMBL1258804,CNC(=O)c1cccc(-c2nc(Nc3cccc(OC)c3)c3cnn(C)c3n2)c1,,,5.438898616
4231,CHEMBL2152137,CNC(=O)c1nc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)cnc1N,,,5.438540829
4232,CHEMBL1089423,O=C1/C(=C/c2c(-c3ccccn3)[nH]c3ccccc23)Oc2cc(O)cc(O)c21,,,5.437707136
4233,CHEMBL5184295,Cc1cc(-c2ccn3nc(N)c(C(=O)NC4CCC4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,,,5.436518915
4234,CHEMBL5170006,CC(C)[C@H](N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F,,,5.434152181
4235,CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,,,5.434152181
4236,CHEMBL4545402,O=c1oc2ccccc2c2nn(S(=O)(=O)c3cccc([N+](=O)[O-])c3)cc12,,,5.432973634
4237,CHEMBL2314587,Nc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,,,5.431798276
4238,CHEMBL2322663,C[C@@H](N)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,,,5.431798276
4239,CHEMBL3927331,CC[C@H](Nc1ncnc2[nH]ccc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,,,5.431798276
4240,CHEMBL3355013,Cn1cnc2c(N3CCC[C@H]3c3nc4cccc(Cl)c4c(=O)n3-c3ccccc3)nc(N)nc21,,,5.431798276
4241,CHEMBL3695660,CCNC(=O)Nc1ccc2ncc(-c3ccc(OP(=O)(O)O)c(OC)c3)nc2n1,,,5.431798276
4242,CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,,,5.427128398
4243,CHEMBL611021,Oc1cccc(-c2nc(N3CCCCC3)c3nc[nH]c3n2)c1,,,5.423773863
