Unnamed: 0,molecule_chembl_id,smiles,processed smiles,pIC50,Smiles_Length,processed_smiles,is_orally_available
217,CHEMBL1200600,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,,,93,[H][C$]12CC[C@](O)(C(C)=O)[C$]1(C)C[C@H](O)[C$]1(F)[C$]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,TRUE
220,CHEMBL398707,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,,,68,[H][C$]12OC3=C(O)C=CC4=C3[C$]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,TRUE
221,CHEMBL6,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,,,53,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(n)C=C1)C(C)=C2CC(O)=O,TRUE
222,CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,,,28,CC[C$H](CO)NCCN[C$H](CC)CO,TRUE
223,CHEMBL1431,CN(C)C(=N)NC(N)=N,,,17,CN(C)C(=N)NC(N)=N,TRUE
224,CHEMBL1621597,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,,,68,[H][C@]12CC[C@]([H])(C[C$H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,TRUE
225,CHEMBL651,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,,,44,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,TRUE
226,CHEMBL715,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,,,40,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,TRUE
227,CHEMBL24,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,,,33,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,TRUE
228,CHEMBL869,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,,,35,NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,TRUE
230,CHEMBL1503,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,,,48,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,TRUE
231,CHEMBL614,NC(=O)C1=NC=CN=C1,,,17,NC(=O)C1=NC=CN=C1,TRUE
233,CHEMBL1000,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,,,49,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(n)C=C1,TRUE
235,CHEMBL23,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,,,65,COC1=CC=C(C=C1)[C$H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C$H]1OC(C)=O,TRUE
236,CHEMBL668,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,,,33,CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12,TRUE
237,CHEMBL463,NC1=CC=C(C=C1)C(=O)NCC(O)=O,,,27,NC1=CC=C(C=C1)C(=O)NCC(O)=O,TRUE
238,CHEMBL709,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,,,50,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,TRUE
239,CHEMBL695,CN1C(=O)OC(C)(C)C1=O,,,20,CN1C(=O)OC(C)(C)C1=O,TRUE
240,CHEMBL1337,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,,,54,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O,TRUE
241,CHEMBL70418,CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,,,44,CN1C2=C(C=C(n)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O,TRUE
242,CHEMBL802,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,,,32,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,TRUE
243,CHEMBL1201139,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,,,90,[H][C$]12CC[C@](OC(C)=O)(C(C)=O)[C$]1(C)CC[C$]1([H])[C$]2([H])C=C(C)C2=CC(=O)CC[C@]12C,TRUE
244,CHEMBL727,NC1=NC(=S)C2=C(N1)N=CN2,,,23,NC1=NC(=S)C2=C(N1)N=CN2,TRUE
245,CHEMBL1201356,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,,,63,[H][C$]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C$H](CC)CO,TRUE
248,CHEMBL1371,ClC1=CC2=C(OC(=O)N2)C=C1,,,24,nC1=CC2=C(OC(=O)N2)C=C1,TRUE
249,CHEMBL488,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,,,32,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,TRUE
250,CHEMBL416956,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,,,49,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,TRUE
251,CHEMBL439,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,,,35,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,TRUE
255,CHEMBL42,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,,,43,CN1CCN(CC1)C1=NC2=CC(n)=CC=C2NC2=CC=CC=C12,TRUE
257,CHEMBL583,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,,,54,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O,TRUE
258,CHEMBL1004,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,,,36,CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,TRUE
259,CHEMBL1389,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],,,81,[H][C$]12CC[C$](O)(C#C)[C$]1(CC)CC[C@]1([H])[C$]3([H])CCC(=O)C=C3CC[C$]21[H],TRUE
260,CHEMBL1437,NC[C@H](O)C1=CC(O)=C(O)C=C1,,,27,NC[C@H](O)C1=CC(O)=C(O)C=C1,TRUE
262,CHEMBL654,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,,,36,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1,TRUE
263,CHEMBL979,CCCC(C)(COC(N)=O)COC(N)=O,,,25,CCCC(C)(COC(N)=O)COC(N)=O,TRUE
265,CHEMBL499,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,,,41,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,TRUE
266,CHEMBL1237119,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,,,79,[H][C@]12C[C$H](O)[C@H](CC[C$H](O)CCCCC)[C$]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,TRUE
267,CHEMBL1237119,[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,,,79,[H][C@]12C[C$H](O)[C@H](CC[C$H](O)CCCCC)[C$]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,TRUE
268,CHEMBL1490,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,,,35,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,TRUE
269,CHEMBL1189679,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C@@H]1CN2CCC1CC2,,,53,[H][C@]12CCCC3=C1C(=CC=C3)C(=O)N(C2)[C$H]1CN2CCC1CC2,TRUE
270,CHEMBL1200853,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,,,79,[H][C$]12CC[C@H](C(C)=O)[C$]1(C)CC[C@]1([H])[C$]2([H])C=CC2=CC(=O)CC[C$]12C,TRUE
271,CHEMBL558,CC(N)COC1=C(C)C=CC=C1C,,,22,CC(N)COC1=C(C)C=CC=C1C,TRUE
272,CHEMBL1738,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,,,42,C[C$H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,TRUE
273,CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,,,50,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1n)C(=O)OC,TRUE
274,CHEMBL95,NC1=C2CCCCC2=NC2=CC=CC=C12,,,26,NC1=C2CCCCC2=NC2=CC=CC=C12,TRUE
275,CHEMBL1495,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,,,42,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,TRUE
276,CHEMBL585,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,,,39,NC1=NC(N)=C2N=C(C(N)=NC2=N1)C1=CC=CC=C1,TRUE
278,CHEMBL86715,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,,,34,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,TRUE
279,CHEMBL1215,CNC[C@H](O)C1=CC(O)=CC=C1,,,25,CNC[C@H](O)C1=CC(O)=CC=C1,TRUE
280,CHEMBL508102,CCOC(=O)N1C=CN(C)C1=S,,,21,CCOC(=O)N1C=CN(C)C1=S,TRUE
282,CHEMBL26,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,,,43,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,TRUE
284,CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,,,64,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,TRUE
286,CHEMBL1233,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,,,30,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,TRUE
287,CHEMBL103,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,,,78,[H][C$]12CC[C@H](C(C)=O)[C$]1(C)CC[C$]1([H])[C$]2([H])CCC2=CC(=O)CC[C@]12C,TRUE
288,CHEMBL61006,CC(N)C(O)C1=CC=CC=C1,,,20,CC(N)C(O)C1=CC=CC=C1,TRUE
291,CHEMBL562,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,,,56,COC1=CC(OC)=C(n)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,TRUE
292,CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,,,60,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,TRUE
293,CHEMBL1522,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,,,59,CN1CCN(CC1)C(=O)O[C$H]1N(C(=O)C2=NC=CN=C12)C1=NC=C(n)C=C1,TRUE
295,CHEMBL661,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,,,46,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(n)=C3)N12,TRUE
296,CHEMBL1201287,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1,,,41,CN(C)CC[C$H](C1=CC=C(j)C=C1)C1=CC=CC=N1,TRUE
297,CHEMBL459265,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,,,61,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,TRUE
298,CHEMBL831,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,,,43,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(n)C=C2,TRUE
299,CHEMBL22242,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,,,41,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(j)=C1OC,TRUE
301,CHEMBL965,C[N+](C)(C)CCOC(N)=O,,,20,C[N+](C)(C)CCOC(N)=O,TRUE
302,CHEMBL121,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,,,45,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,TRUE
303,CHEMBL301265,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,,,28,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,TRUE
304,CHEMBL1589,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,,,43,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,TRUE
305,CHEMBL174,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,,,69,[H][C@]12SC(C)(C)[C$H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,TRUE
307,CHEMBL615,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,,,63,[H][C@]12SC(C)(C)[C$H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,TRUE
308,CHEMBL447,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,,31,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,TRUE
309,CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,40,CCCCN1C[C@H](O)[C$H](O)[C@H](O)[C@H]1CO,TRUE
310,CHEMBL564,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,,,34,CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12,TRUE
311,CHEMBL1393,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,,,100,[H][C$]12CC[C$]3(CCC(=O)O3)[C$]1(C)CC[C$]1([H])[C$]2([H])[C$]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,TRUE
312,CHEMBL796,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,,,29,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,TRUE
313,CHEMBL1201117,COC1=C(OCC(O)COC(N)=O)C=CC=C1,,,29,COC1=C(OCC(O)COC(N)=O)C=CC=C1,TRUE
314,CHEMBL1331216,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,,,55,CN1[C@H]2CC[C$H]1C[C$H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,TRUE
315,CHEMBL911,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,,,47,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,TRUE
316,CHEMBL880,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O,,,41,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O,TRUE
317,CHEMBL855,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,,,40,CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1,TRUE
321,CHEMBL15891,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,,,54,n[C@H]1[C@H](n)[C$H](n)[C$H](n)[C@H](n)[C@H]1n,TRUE
322,CHEMBL1129,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F,,,50,OC[C@H]1O[C@H](C[C$H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F,TRUE
323,CHEMBL728,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,,,44,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(n)C=C3)CC1,TRUE
324,CHEMBL516,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,,,40,CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=CC=CC=C12,TRUE
325,CHEMBL1200689,[N]=O,,,5,[N]=O,TRUE
326,CHEMBL1684,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,,,57,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,TRUE
327,CHEMBL1467,OC1=NC=NC2=C1C=NN2,,,18,OC1=NC=NC2=C1C=NN2,TRUE
330,CHEMBL22,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,,,37,COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,TRUE
331,CHEMBL888,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,,,49,NC1=NC(=O)N(C=C1)[C$H]1O[C@H](CO)[C$H](O)C1(F)F,TRUE
332,CHEMBL713,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](CO)C1=C,,,54,NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C$H](CO)C1=C,TRUE
333,CHEMBL632,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,,,94,[H][C$]12C[C@H](C)[C@](O)(C(=O)CO)[C$]1(C)C[C@H](O)[C$]1(F)[C$]2([H])CCC2=CC(=O)C=C[C@]12C,TRUE
336,CHEMBL130,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,,,56,OC[C$H](NC(=O)C(n)n)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,TRUE
337,CHEMBL1013,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,,,61,N[C$H](C(=O)N[C@H]1[C@H]2CCC(n)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,TRUE
338,CHEMBL480,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,,,47,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,TRUE
339,CHEMBL1201262,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1,,,50,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1,TRUE
340,CHEMBL1108,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,,,53,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,TRUE
344,CHEMBL607,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,,,32,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1,TRUE
345,CHEMBL998,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,,,52,CCOC(=O)N1CCC(CC1)=C1C2=C(CCC3=C1N=CC=C3)C=C(n)C=C2,TRUE
346,CHEMBL617,[H][C@@]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H],,,66,[H][C$]1(NC(=O)CC2=CC=CS2)C(=O)N2C(C(O)=O)=C(COC(C)=O)CS[C@]12[H],TRUE
347,CHEMBL2,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,,,54,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,TRUE
348,CHEMBL11,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,,,35,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,TRUE
351,CHEMBL1070,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,,,33,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2,TRUE
352,CHEMBL1354199,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,,,84,[j-].[H][C$]12O[C@]1([H])[C@H]1C[C@H](C[C$H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,TRUE
353,CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,,,27,CCC1(CC)C(=O)NC(=O)N(C)C1=O,TRUE
355,CHEMBL469,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,,,36,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,TRUE
357,CHEMBL826,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,,,45,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,TRUE
358,CHEMBL170,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,,,67,[H][C@]1(C[C$H]2CC[N@]1C[C$H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,TRUE
359,CHEMBL302795,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,,,47,CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=C(C=CS2)S1(=O)=O,TRUE
362,CHEMBL41,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,,,40,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,TRUE
363,CHEMBL1197,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1,,,31,CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1,TRUE
364,CHEMBL7413,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,,,36,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,TRUE
365,CHEMBL451,CNC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,,,50,CNC1=NC2=C(C=C(n)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1,TRUE
366,CHEMBL1175,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,,,40,CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C1=CC=CS1,TRUE
367,CHEMBL71,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,,,38,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(n)C=C2,TRUE
368,CHEMBL959,CC(N)C12CC3CC(CC(C3)C1)C2,,,25,CC(N)C12CC3CC(CC(C3)C1)C2,TRUE
370,CHEMBL848,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,,,35,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,TRUE
372,CHEMBL118,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,,,56,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,TRUE
374,CHEMBL844,BrC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,,,32,jC1=C(NC2=NCCN2)C=CC2=NC=CN=C12,TRUE
375,CHEMBL893,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,,,79,[H][C@]12SC(C)(C)[C$H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(n)C=CC=C1n)C(O)=O,TRUE
377,CHEMBL267648,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,,,48,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,TRUE
378,CHEMBL1455,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,,,30,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,TRUE
379,CHEMBL471,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,,,35,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,TRUE
380,CHEMBL49,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,,,47,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,TRUE
381,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,39,OCCN1C[C@H](O)[C$H](O)[C@H](O)[C@H]1CO,TRUE
384,CHEMBL953,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,,,53,CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N,TRUE
385,CHEMBL129,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,,,55,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C$H](CO)O2)C(=O)NC1=O,TRUE
386,CHEMBL1346,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,,,67,NC(=O)C([C$H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,TRUE
387,CHEMBL656,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,,,59,COC1=C2O[C@H]3C(=O)CC[C$]4(O)[C@H]5CC(C=C1)=C2[C$]34CCN5C,TRUE
388,CHEMBL711,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,,,35,O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1,TRUE
